username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Rohstoff_Koenig;2019-03-08 06:23;0;0;"Labrador Iron Ore meldet Zahlen für 2018 https:// ift.tt/2HaryRk";;;;"1103949250549956608";https://twitter.com/Rohstoff_Koenig/status/1103949250549956608
SteelMinIndia;2019-03-07 02:06;43;47;"Over 25 Billion tonnes of steel scrap have been recycled to make new steel since 1900. This has reduced iron ore consumption by around 35 billion tonnes, as well as cutting coal consumption by 18 billion tonnes. #ThrusdayThoughts pic.twitter.com/wVWpJrmVjC";;;#ThrusdayThoughts;"1103522256938921984";https://twitter.com/SteelMinIndia/status/1103522256938921984
ByRebeccaJones;2019-03-06 22:22;11;14;"Congratulations to @David_Stringer named a @MelbPressClub 2018 Quill Award finalist with @KitChellel and @wildfranz for this insightful look into the full extent of China's aggression toward Rio Tinto at the height of tensions in the iron ore boom for @BW https://www. bloomberg.com/news/features/ 2018-07-13/did-china-hack-rio-tinto-to-gain-a-billion-dollar-advantage …";;@David_Stringer @MelbPressClub @KitChellel @wildfranz @BW;;"1103465881516949504";https://twitter.com/ByRebeccaJones/status/1103465881516949504
LukeDCoffey;2019-03-06 20:39;15;72;"In history class. Trying to understand the difference between “neutrality” in World War 2 and providing massive amounts of iron ore to Nazi Germany. In my naïveté I believed that being neutral actually meant being neutral. A very British view, I guess. https:// twitter.com/carlbildt/stat us/1103426363082579974 …";;;;"1103440002598531073";https://twitter.com/LukeDCoffey/status/1103440002598531073
SRWPSouthAfrica;2019-03-05 14:06;226;310;"“Venezuela has enough oil to sustain the worlds current oil consumption for 200 years. Has the 2nd largest reserves of iron ore , gold. 8th reserve of diamonds. one of th biggest coltan reserves. There is also immense reserves of fresh water. This is at stake. #HandsOffVenezuela";;;#HandsOffVenezuela;"1102978658023677952";https://twitter.com/SRWPSouthAfrica/status/1102978658023677952
Indiamining;2019-03-05 07:36;119;30;"Economic future of the country requires greater investment in Iron ore production and exploration. #GoaMining #RestartGoaMining #Economy @makeinindia @mygovindia @narendramodi @NITIAayog @ficci_india @nstomar @SteelMinIndia @transform_ind @startupindia @rashtrapatibhvn";;@makeinindia @mygovindia @narendramodi @NITIAayog @ficci_india @nstomar @SteelMinIndia @transform_ind @startupindia @rashtrapatibhvn;#GoaMining #RestartGoaMining #Economy;"1102880658110595074";https://twitter.com/Indiamining/status/1102880658110595074
suhelnarvekar;2019-03-05 02:43;59;14;"Restricting domestic iron ore availability over #mining Ban compelled steel makers to go for imports. #GoaMining #RestartGoaMining #economy";;;#mining #GoaMining #RestartGoaMining #economy;"1102806910279966720";https://twitter.com/suhelnarvekar/status/1102806910279966720
kangabella;2019-03-04 22:09;38;48;"Crosslands was a foundation member of a WA iron ore lobby group – seeking CONCESSIONS under an EMISSIONS trading scheme. Melissa Price was vice-president Legal & business development. #RevolvingDoors #Lobbyists #auspol https://www. michaelwest.com.au/people/revolvi ng-doors/melissa-price/ …";;;#RevolvingDoors #Lobbyists #auspol;"1102737980832198656";https://twitter.com/kangabella/status/1102737980832198656
kangabella;2019-03-04 22:04;32;46;"In WA, Melissa worked for Crosslands Resources... an iron ore mining co (exporting to China, Japan, Korea, Thailand), and subsidiary of Mitsubishi Development (one of the largest trading and investment companies in Japan). #RevolvingDoors #auspol #wapol";;;#RevolvingDoors #auspol #wapol;"1102736716958330880";https://twitter.com/kangabella/status/1102736716958330880
kangabella;2019-03-04 21:53;103;134;"Melissa worked for subsidiary of coal giant Mitsubishi Development. Friend of Gina from WA iron ore days? #auspol #qldpol #RevolvingDoors via @MichaelWestBiz https://www. michaelwest.com.au/people/revolvi ng-doors/melissa-price/ …";;@MichaelWestBiz;#auspol #qldpol #RevolvingDoors;"1102733918153764864";https://twitter.com/kangabella/status/1102733918153764864
adam_tooze;2019-03-04 19:00;64;104;"What drives global shipping volume? Despite rapid % growth in containers and their visual appeal as an icon of globalization, the surge in tonnage is actually driven by dry bulk cargos like coal and iron ore . Shock of the old @DEHEdgerton Data @jpmorgan via @SoberLook pic.twitter.com/jALpihsD45";;@DEHEdgerton @jpmorgan @SoberLook;;"1102690181457440770";https://twitter.com/adam_tooze/status/1102690181457440770
Indiamining;2019-03-02 03:51;101;29;"Huge losses incurred due to Iron Ore Mines shutdown in Goa. #GoaMining #RestartGoaMining #GDP @makeinindia @narendramodi @BJP4India @BJP4Goa @manoharparrikar @arunjaitley @rajnathsingh @NITIAayog @MinesMinIndia @SteelMinIndia https://www. financialexpress.com/economy/gdp-gr owth-at-5-quarter-low-rbi-rate-cut-on-cards-heres-what-analysts-say/1502313/ …";;@makeinindia @narendramodi @BJP4India @BJP4Goa @manoharparrikar @arunjaitley @rajnathsingh @NITIAayog @MinesMinIndia @SteelMinIndia;#GoaMining #RestartGoaMining #GDP;"1101736698721927168";https://twitter.com/Indiamining/status/1101736698721927168
Oikoumene;2019-02-28 17:16;6;16;"One month after a dam near an iron ore mine in #Brumadinho , Brazil, burst its barrier, flooding another dam down below, churches have been actively working in the area, comforting hundreds of families in grief and joining… https://www. oikoumene.org/en/press-centr e/news/churches-work-to-heal-the-wounds-of-brazils-deadliest-environmental-disaster?utm_source=dlvr.it&utm_medium=twitter … #WCC @ywam @CONIC_Brasil @CESE_";;@ywam @CONIC_Brasil @CESE_;#Brumadinho #WCC;"1101214591399354368";https://twitter.com/Oikoumene/status/1101214591399354368
Ob360Media;2019-02-28 03:52;25;36;"‘Nigeria’s iron ore can generate $60 billion yearly’ http:// ob360media.com/business/niger ias-iron-ore-can-generate-60-billion-yearly … pic.twitter.com/LVEnzQtbEi";;;;"1101012314365530112";https://twitter.com/Ob360Media/status/1101012314365530112
tictoc;2019-02-28 03:45;19;34;"North Korea is far richer than South Korea when it comes to natural resources coal and iron ore production. Here’s how they stack up #TrumpKimSummit #TicTocTrumpKim pic.twitter.com/IPwdmKggrO";;;#TrumpKimSummit #TicTocTrumpKim;"1101010378190934017";https://twitter.com/tictoc/status/1101010378190934017
CGTNOfficial;2019-02-26 10:35;24;129;"China opens iron ore futures trading to individual investors overseas https:// news.cgtn.com/news/3d3d774d7 859544f32457a6333566d54/index.html …";;;;"1100388764566704129";https://twitter.com/CGTNOfficial/status/1100388764566704129
AkhY_Herpheez;2019-02-26 09:37;24;53;"#NORTH -Adamawa--gypsum, kaoline -Bauchi ---- iron ore , clay -Borno -- hydro-carbo,bentonite -Kaduna-- gold,rock crystal,gemstone -kano--- tantalite,copper -katsina-- marble and salt -kebbi---- Gold Few minerals from the #North #ProudToBeNorth #Northerners";;;#NORTH #North #ProudToBeNorth #Northerners;"1100374191289831424";https://twitter.com/AkhY_Herpheez/status/1100374191289831424
TribalArmy;2019-02-26 08:12;17;31;"In 7 Keonjhar villages in #Odisha , the #forestrightsact was undermined & Adivasi consent was manufactured through forging documents & denying such individual & community titles in order to turn their forest into an iron ore mine & steal a Rs 79,000 crore forest #ForestRightsCase pic.twitter.com/Yi6v3j93sY";;;#Odisha #forestrightsact #ForestRightsCase;"1100352908334268416";https://twitter.com/TribalArmy/status/1100352908334268416
sinha_dp;2019-02-26 07:39;77;14;"Rupees Depreciated, Iron ore import on all time high, #Goa dealing with Unemployment crisis and brain drain, 3 lac #GoaMining fighting for survival. Is this the #AchheDin promised? #RestartGoaMining as we matter our industry matter our state matter @PMOIndia @goacm @narendramodi";;@PMOIndia @goacm @narendramodi;#Goa #GoaMining #AchheDin #RestartGoaMining;"1100344520808398848";https://twitter.com/sinha_dp/status/1100344520808398848
Afrina_123;2019-02-26 07:25;54;15;"#GoaMining is committed to supporting the iron ore mining industry in making a positive contribution to sustainable development. #RestartGoaMining @goacm @PMOIndia @visrane @vinay1011 @DrPramodSawant2 @NSawaikar @nstomar @nitin_gadkari @rsprasad @AmitShahOffice @ShereenBhan";;@goacm @PMOIndia @visrane @vinay1011 @DrPramodSawant2 @NSawaikar @nstomar @nitin_gadkari @rsprasad @AmitShahOffice @ShereenBhan;#GoaMining #RestartGoaMining;"1100341130162388993";https://twitter.com/Afrina_123/status/1100341130162388993
bladetransformd;2019-02-25 21:36;10;12;"me when i am trying to break wood so i can make wood pickaxe and mine for cobblestone to get a stone pickaxe and furnace so i can mine iron ore and make iron pickaxe so i can mine diamond and craft diamond hoe to make my wheat farm pic.twitter.com/DF1fSywdgY";;;;"1100192726144950274";https://twitter.com/bladetransformd/status/1100192726144950274
NGhanekar;2019-02-25 02:01;13;16;"Only in @dna : Centre will soon take final call on no-go zones for iron ore mining in Saranda. Jharkhand govt. has sought relaxations on the restrictions in Saranda mining plan. *SAIL, Vedanta and JSW Steel's big projects fall in the no-go zone. http:// dnai.in/fXFh";;@dna;;"1099897087498641408";https://twitter.com/NGhanekar/status/1099897087498641408
Reuters;2019-02-25 00:35;7;27;"Chinese steel, iron ore rise on trade deal hopes https:// reut.rs/2E7seTC pic.twitter.com/y8AnQJRl0J";;;;"1099875617934360577";https://twitter.com/Reuters/status/1099875617934360577
mining;2019-02-24 16:20;14;10;"Brazilian iron ore supply disruptions to be expected – Report http://www. mining.com/brazilian-iron -ore-supply-disruptions-expected-report/ … pic.twitter.com/7r3EcbsdFa";;;;"1099750810785927170";https://twitter.com/mining/status/1099750810785927170
MinorMinerLSE;2019-02-24 09:24;13;29;"Key meeting at February's mining Indaba. #ZIOC chair @ElphickClifford alongside RoC Minister for Mines. In picture reps of #Glencore , MPD (Zanaga's Congo delivery company), Jumelles (the Glencore-ZIOC Joint Venture) and @Zanaga_ Iron_Ore . Minsiter 'highly supportive'. EPP news https:// twitter.com/Zanaga_Iron_Or e/status/1093099874596388870 …";;@ElphickClifford @Zanaga_;#ZIOC #Glencore;"1099646282065502209";https://twitter.com/MinorMinerLSE/status/1099646282065502209
teakingw;2019-02-24 07:12;24;22;"Another pre #Newspoll public service announcement FYI: BHP have sacked 80 Aussie seafarers who have always shipped iron ore to Bluescope Steel enables by Morrison Government which granted a temporary license for a foreign flagged ship with exploited workers on it #auspol pic.twitter.com/rSGftefnfJ";;;#Newspoll #auspol;"1099612933187760129";https://twitter.com/teakingw/status/1099612933187760129
sunchartist;2019-02-22 21:18;14;43;"Almost all main China equity indices have Demark exhaustion signals and a couple with classical TA divergence and reversal patterns. 2.45 million contracts daily trading volume in iron ore futures are not precisely end-user demand.";;;;"1099101272173510656";https://twitter.com/sunchartist/status/1099101272173510656
Holtzie2;2019-02-21 17:04;6;91;"Amen. The cities don’t have crops/livestock to feed themselves. No timber, rock, and iron ore to build with. The truckers don’t come from the upper east side. I wonder who is more self sufficient. It’s really hard to generate all those tax dollars when you have nothing to eat.";;;;"1098674742100402177";https://twitter.com/Holtzie2/status/1098674742100402177
matt_barrie;2019-02-21 06:49;15;54;"With Australian real estate collapsing, coal being banned in China.. I was just thinking all we need now is a crash in the price of iron ore #auspol https://www. google.com/amp/s/www.busi nessinsider.com.au/iron-ore-price-reversal-2019-2/amp …";;;#auspol;"1098519969040556032";https://twitter.com/matt_barrie/status/1098519969040556032
FrankWouters;2019-02-21 03:44;14;24;"Great to see @VattenfallGroup and @SSAB_AB from Sweden doing this at scale. Reducing iron ore with #hydrogen instead of coal produces steel and water, instead of steel and CO2. One of the many useful applications of green #hydrogen . https:// phys.org/news/2018-06-s weden-fossil-fuel-free-steel.html …";;@VattenfallGroup @SSAB_AB;#hydrogen #hydrogen;"1098473572949991424";https://twitter.com/FrankWouters/status/1098473572949991424
CMO_Odisha;2019-02-19 06:05;38;172;"Key projects include 1.5 MTPA cement grinding unit of @EmamiCementLtd , 4MTPA iron ore pelletisation plant of Narbheram power & Steel, Hindustan Coca Col Beverages’s expansion of non-alcoholic beverage plant and a new unit of @Hindalco_World Solar pic.twitter.com/Be6r57RLoI";;@EmamiCementLtd @Hindalco_World;;"1097784283458985984";https://twitter.com/CMO_Odisha/status/1097784283458985984
AngloAmericanZA;2019-02-19 04:20;23;51;"Kumba Iron Ore has announced its full year results for 2018: https:// bit.ly/2ScfbFx pic.twitter.com/Xqu0nZpqjY";;;;"1097757679328595968";https://twitter.com/AngloAmericanZA/status/1097757679328595968
LindaDHoward;2019-02-19 00:57;14;43;"My office at work booked all fly in fly out flights for 2 BHP iron ore mines for a decade ...1200 flights a month, a whole chartered Virgin jet a week - that’s approx 144,000 flights You know how many flights the travel agent forgot to charge us for? ZERO! NONE. Not one free";;;;"1097706591300726784";https://twitter.com/LindaDHoward/status/1097706591300726784
sergiosanita;2019-02-18 15:11;18;107;"#VALE3 (Azul) x Iron Ore (Laranja) Por mais ruídos que existam no momento, #VALE3 bem defasada. pic.twitter.com/4tapqKh22n";;;#VALE3 #VALE3;"1097559173217349633";https://twitter.com/sergiosanita/status/1097559173217349633
TheKouk;2019-02-17 05:45;36;37;"Looks like the budget surplus forecast for 2019-20 will be difficult to reach with the substantial downward revisions to growth, inflation & wages since MYEFO. Treasury will not (should not) alter iron ore forecast as the recent spike is transitory - supply will rebound shortly";;;;"1097039320420995072";https://twitter.com/TheKouk/status/1097039320420995072
mughalbha;2019-02-15 16:18;21;37;"1 - Pakistani Economist Dr @SaleemFarrukh Highlighting the benefits of Saudi Arabia's investment in #Pakistan & Compared it with Game Changers like #Saindak , #RekoDiq , #CPEC & Iron Ore in Chiniot pic.twitter.com/RA7i2tWzwV";;@SaleemFarrukh;#Pakistan #Saindak #RekoDiq #CPEC;"1096473730350489600";https://twitter.com/mughalbha/status/1096473730350489600
PlattsOil;2019-02-15 12:34;24;16;"Catch up on the week's #commodities and #energy highlights: http:// plts.co/oU0e50lt2oq ►China #crude imports ►Nigeria elections & #oil policy ► #Sanctions & Venezuela oil output ► #Vale mining disaster & iron ore ... and more #OOTT #ONGT #metals #shipping pic.twitter.com/HU9cJWEJ8W";;;#commodities #energy #crude #oil #Sanctions #Vale #OOTT #ONGT #metals #shipping;"1096417500621885440";https://twitter.com/PlattsOil/status/1096417500621885440
Chr1sHall;2019-02-14 12:56;4;59;"Nice cycle ride out in Spring like weather to Moira Furnace in South Derbyshire today, one of the very early furnaces for smelting iron ore pic.twitter.com/6lMJh74WlC";;;;"1096060539686567936";https://twitter.com/Chr1sHall/status/1096060539686567936
SteelMinIndia;2019-02-14 09:21;17;67;"Steel Production- Route 2: Electric Arc Furnace Route:The primary raw materials are Steel Scrap,Direct Reduced Iron,Hot Metal and Electricity Route uses roughly, 710 Kg of steel scrap,586 Kg of iron ore , 150 kg of coal,88 Kg of limestone,and 230 GJ of electricity. pic.twitter.com/6eH2bc1PHM";;;;"1096006475153956865";https://twitter.com/SteelMinIndia/status/1096006475153956865
Nigel__DSouza;2019-02-14 06:58;13;38;"Pellet prices continue their uptrend from Jan 2019 lows Vale dam collapse has disrupted production iron ore & pellets India accounts for 40% of import of Pellets in China This week interviews of Godawari Power & Sarda Energy https:// twitter.com/CNBCTV18News/s tatus/1094881433242357760 … https:// twitter.com/CNBCTV18News/s tatus/1094838291965177856 … pic.twitter.com/KoJCLAmPGk";;;;"1095970594292523009";https://twitter.com/Nigel__DSouza/status/1095970594292523009
Zanaga_Iron_Ore;2019-02-14 05:01;8;25;"Global Research report on the iron ore market shows high forecast consumption as Asia, and India specifically, continue to grow at rapid rates #ZIOC #ironore #zanaga Iron Ore 2016 - 2024 | MCP-6289 https://www. asdreports.com/market-researc h-report-464221/iron-ore …";;;#ZIOC #ironore #zanaga;"1095941006183276544";https://twitter.com/Zanaga_Iron_Ore/status/1095941006183276544
Zanaga_Iron_Ore;2019-02-13 07:06;13;31;"The sustainability of higher iron ore prices remains, and higher long term prices are now a reality #ZIOC #ironore #zanaga #bloomberg https://www. bloomberg.com/news/videos/20 19-02-11/cba-s-dhar-sees-iron-ore-at-100-a-ton-video …";;;#ZIOC #ironore #zanaga #bloomberg;"1095610241327222784";https://twitter.com/Zanaga_Iron_Ore/status/1095610241327222784
Reuters;2019-02-13 04:16;13;25;"China's iron ore futures extend pullback amid supply speculation https:// reut.rs/2Sspom0 pic.twitter.com/p2SqYOCq1k";;;;"1095567271446171648";https://twitter.com/Reuters/status/1095567271446171648
Alfudail;2019-02-13 02:50;28;47;"Saharawi republic signed on Tuesday four exploration licenses with Australian mining company Hanno resources. The company’s current exploration interests in the highly prospective Liberated Territories of the SADR- Western Sahara- include iron ore , precious and base metals.";;;;"1095545774631342083";https://twitter.com/Alfudail/status/1095545774631342083
BreitbartNews;2019-02-11 20:58;240;564;"Construction on U.S. Steel’s mill in was suspended in 2015. It will use “election arc furnaces,” which make steel from scrap metal instead of iron ore . They're more energy efficient than traditional blast furnaces, and they can be restarted once shut down. https:// trib.al/6ExnPuP";;;;"1095094794748133376";https://twitter.com/BreitbartNews/status/1095094794748133376
Reuters;2019-02-11 10:35;21;29;"China iron ore rises to record on concerns over Brazilian supply https:// reut.rs/2Dt2sZC pic.twitter.com/4ovMO0bMZd";;;;"1094937995050917889";https://twitter.com/Reuters/status/1094937995050917889
sandipsabharwal;2019-02-11 03:00;24;85;"Its a brilliant opportunity for India with its huge Iron Ore reserves as prices move to $ 100 per tonne. However excessive judicial intervention plus lack of political will has kept production much below potential. @PMOIndia";;@PMOIndia;;"1094823368006656000";https://twitter.com/sandipsabharwal/status/1094823368006656000
vdare;2019-02-11 00:53;27;110;"Hers was an iron ore miner, Warren's dad was a janitor... all of these Democratic candidates for president had ancestors that were a lot more useful. https:// twitter.com/DailyCaller/st atus/1094791144872050689 …";;;;"1094791560024260609";https://twitter.com/vdare/status/1094791560024260609
business;2019-02-11 00:25;18;28;"-Stocks begin week on a cautious note -Worries on global growth are driving bonds higher - Iron ore rocked by the crisis at Brazil’s Vale -Crude oil holds below $53 a barrel -Japan shut for holiday https:// bloom.bg/2DqngRF pic.twitter.com/KEVQF6S3T9";;;;"1094784336497467394";https://twitter.com/business/status/1094784336497467394
DonnaFEdwards;2019-02-10 18:35;58;461;"Only in America can the daughter of a teacher and the grand daughter of an iron ore miner run for President of the United States. Minnesota Nice—Minnesota Tough—it’s really snowing out there on Boom Island. @amyklobuchar";;@amyklobuchar;;"1094696345099747328";https://twitter.com/DonnaFEdwards/status/1094696345099747328
amyklobuchar;2019-02-10 18:28;5751;31763;"I stand before you as the granddaughter of an iron ore miner, the daughter of a teacher and a newspaperman, the first woman elected to the United States Senate from the State of Minnesota, to announce my candidacy for President of the United States. pic.twitter.com/mNmvFQOJ5V";;;;"1094694571831894016";https://twitter.com/amyklobuchar/status/1094694571831894016
zerohedge;2019-02-08 10:28;12;21;"Rally Ends: Global Stocks Break 6-Week Winning Streak; Iron Ore Soars https://www. zerohedge.com/news/2019-02-0 8/rally-ends-global-stocks-break-6-week-winning-streak-iron-ore-soars …";;;;"1093848981753466880";https://twitter.com/zerohedge/status/1093848981753466880
JavierBlas;2019-02-08 06:22;19;32;"CHART OF THE DAY: Iron ore soars to highest level in ~5 years on concern that the increasingly severe crisis at top producer Vale will curtail global supplies | #commodities #mining #steel Full story: https://www. bloomberg.com/news/articles/ 2019-02-07/iron-ore-soars-to-highest-since-2014-as-vale-concerns-escalate … pic.twitter.com/EHE4CxEEwN";;;#commodities #mining #steel;"1093787038887919616";https://twitter.com/JavierBlas/status/1093787038887919616
DavidInglesTV;2019-02-07 23:09;67;129;"Iron ore headed to $100 pic.twitter.com/VX32QuikJO";;;;"1093678135478910976";https://twitter.com/DavidInglesTV/status/1093678135478910976
NatGeo;2019-02-07 16:10;34;210;"At more than 430 miles long, the Mauritania Railway has been transporting iron ore across the blistering heat of the Sahara Desert since 1963 https:// on.natgeo.com/2I1g046";;;;"1093572615346835456";https://twitter.com/NatGeo/status/1093572615346835456
chigrl;2019-02-07 11:01;15;54;"This recent spike in iron ore should be very concerning, it is going to exacerbate the current demand problem for steel industry. We currently are already seeing declining demand, now couple that with rising prices and negative refining margins. Disaster recipe.";;;;"1093494942385737728";https://twitter.com/chigrl/status/1093494942385737728
pineconemacro;2019-02-07 01:48;7;34;"China is the marginal producer of liquidity and despite recent moves in copper/ iron ore - China's 10yr suggests stimulus thus far is not enough pic.twitter.com/jMRuFgY0tH";;;;"1093355690788188161";https://twitter.com/pineconemacro/status/1093355690788188161
zerohedge;2019-02-06 10:31;14;36;"Global Rally Fizzles; Aussie Dollar Plunges, Iron Ore Surges https://www. zerohedge.com/news/2019-02-0 6/global-rally-fizzles-aussie-dollar-plunges-iron-ore-surges …";;;;"1093124920027070464";https://twitter.com/zerohedge/status/1093124920027070464
Zanaga_Iron_Ore;2019-02-06 08:51;17;46;"Honoured to host the delegation from the Ministry of Mines and Geology and his excellency Minister Pierre Oba at the Mining Indaba Conference. Both parties reaffirmed continued collaboration efforts to rapidly advance the EPP project #ZIOC #zanaga #ironore #MiningIndaba2019 pic.twitter.com/hu4YUaC8Nn";;;#ZIOC #zanaga #ironore #MiningIndaba2019;"1093099874596388870";https://twitter.com/Zanaga_Iron_Ore/status/1093099874596388870
MaritimeUnionAU;2019-02-05 23:09;38;59;"After 36 years at sea Paul came home today after being sacked by @BHP from the Lowlands Brilliance one of our last Iron Ore Ships. Its time to @SaveAusShipping #ausunions #auspol #saveaustralianshipping pic.twitter.com/9YOL2ywqQI";;@BHP @SaveAusShipping;#ausunions #auspol #saveaustralianshipping;"1092953312125546496";https://twitter.com/MaritimeUnionAU/status/1092953312125546496
zerohedge;2019-02-05 19:37;11;23;"VALE DECLARES FORCE MAJEURE IN IRON ORE SALE CONTRACTS";;;;"1092899962373971969";https://twitter.com/zerohedge/status/1092899962373971969
RobinBrooksIIF;2019-02-05 16:51;13;40;"China's current account (black) was close to flat in 2018, but the underlying trade imbalance is anything but. Blue bars are our measure of "true" trade imbalance, i.e. goods trade excl. commodities (oil & iron ore ) and services. Underlying trade surplus as big as ever! pic.twitter.com/laUZgnBpnB";;;;"1092858149248425985";https://twitter.com/RobinBrooksIIF/status/1092858149248425985
seriousfunnyguy;2019-02-05 00:53;22;42;"Agree! India is a country which has strong foundation of culture, Hard work & gift of rich mineral resources. That's why we first kicked the British out and are now kicking the fake Italian Gandhis out. Smuggling of Iron ore & under invoicing during Cong had killed Steel Industry https:// twitter.com/forcesofindia/ status/1092607756442456065 …";;;;"1092617107416723457";https://twitter.com/seriousfunnyguy/status/1092617107416723457
Scutty;2019-02-03 20:24;12;53;"A follower requested a longer-term chart of the benchmark iron ore price. Here's what it looks like since daily spot pricing began. pic.twitter.com/k1vtkqHVzY";;;;"1092187070800351232";https://twitter.com/Scutty/status/1092187070800351232
adipullenLNER;2019-02-03 07:05;12;31;"BR WD 2-8-0 90103 (North British/1943) with a down train of iron ore halted at signals at Nottingham Victoria station. Loco allocated to Colwick shed (40E). 18/04/1964 pic.twitter.com/y3MVImMVn2";;;;"1091985961641230338";https://twitter.com/adipullenLNER/status/1091985961641230338
RuthH_Hopkins;2019-02-02 13:48;33;27;"Dramatic pictures have emerged of the collapse of a dam in southern Brazil at an iron ore mine which left more than 300 people dead or missing. https://www. bbc.com/news/world-lat in-america-47096011 …";;;;"1091725171638050816";https://twitter.com/RuthH_Hopkins/status/1091725171638050816
ChinaDaily;2019-02-02 05:35;40;130;"10 fire department and police helicopters released flower petals on an iron ore mining complex in Brumadinho, Brazil, paying homage to the 110 victims killed and 238 who are still missing a week after the dam collapse disaster. pic.twitter.com/BILlNflFx3";;;;"1091600879533338624";https://twitter.com/ChinaDaily/status/1091600879533338624
StateOfSwimming;2019-02-01 20:12;0;0;"In German... Schneeglöckchen , plus Hübsches Februar-Mädchen (pretty February girl); Lichtmess-Glocken (‘lights out drop) - in the iron ore mountains (Erzegebirge) lichtemesse is sort of like 12th Night, a festival to mark the turning off of festive lights; Milchblume, milkbloom";;;;"1091459262709227521";https://twitter.com/StateOfSwimming/status/1091459262709227521
SuperiorZulu;2019-02-01 14:02;199;218;"Maria Ramos, Pravin Gordhan and Trevor Manuel signed a contract with Kumba Iron Ore in 2005 that Transnet transport export products for Kumba between 2005 to 2027 through Saldanha Bay. Transnet lose R2 BN a year and R80 BN over the period of 22 years, Kumba owns 75% of this deal.";;;;"1091366130860593154";https://twitter.com/SuperiorZulu/status/1091366130860593154
davidshapiro61;2019-02-01 10:23;597;940;"What drives the JSE? Your overdraft & insurance 24%, Chinese kids playing games 22%, the iron ore price 16%, the rich buying expensive watches 8%, your groceries & denim jeans 7%, your cell phone data 4%, your petrol 4%, your e-cigarettes 3%, gold 1% and all the rest 11%.";;;;"1091311070646546432";https://twitter.com/davidshapiro61/status/1091311070646546432
